city,url,Filter,Created_Time,Longitude,Latitude,Likes,Comments,color1,color2,color3,color4,color5
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11202499_354839651386277_1486838804_n.jpg,Skyline,1430303901,-74.083499756,40.765011335,6,0,#2a1f1e,#be8154,#747879,#825133,#415e76
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184655_1436688606627108_897051259_n.jpg,Normal,1430302338,37.603298562,55.774382577,1,0,#d8d8d8,#5e5c5e,#919091,#757275,#7c7c7c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11192665_1608725019340412_585474042_n.jpg,Normal,1430305990,37.613888889,55.781666667,1,0,#1f1e18,#c7d6e5,#6c6257,#728197,#8a9ec4
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11201568_1596923050548594_1277662908_n.jpg,Normal,1430302299,37.641077546,55.735556789,0,0,#9f8d75,#4e382c,#fbfbfa,#685840,#615953
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11195573_1601481360138825_1810124133_n.jpg,Normal,1430302776,2.252869,48.845144,1,0,#c8d0d8,#3b4557,#6e5d58,#787065,#808082
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11208537_574501199353470_291419461_n.jpg,Juno,1430300884,37.65113,55.77297,0,0,#574939,#d6d4d0,#ec533c,#ebc989,#928787
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11203505_1423042788004261_378838853_n.jpg,Hudson,1430303559,139.730987415,35.665684581,2,1,#d8e5f7,#4d1d16,#648ade,#84a1e1,#cc8c8c
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11190050_1441297922836636_346282683_n.jpg,Normal,1430299914,37.681838867,55.751332831,7,0,#9a8a7d,#3d2e2a,#dfdfd9,#704e36,#474a4d
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189268_588884914548249_617782127_n.jpg,Normal,1430300639,13.395548089,52.504289594,0,0,#b5b1ad,#3c404a,#7a7a7d,#666263,#766e64
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189161_1389476371379241_1050934037_n.jpg,Normal,1430302491,-0.116861167,51.510296667,4,0,#bf4f33,#34484f,#e4aa93,#663429,#b08d85
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176165_1060168840678509_684642570_n.jpg,Normal,1430301796,-0.136215147,51.522336169,2,0,#312321,#e8e0d7,#9a948c,#88848c,#b87c68
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184672_1603933056512002_325822093_n.jpg,Normal,1430305899,127.022747759,37.507113413,0,0,#a79091,#652a42,#f9f9fa,#3e6d62,#644d47
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11191463_407981576050810_711934661_n.jpg,Juno,1430305774,-0.150711881,51.517081579,2,0,#332f23,#efe5d8,#b08766,#7f6754,#958e81
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11190026_753145781451182_1314677144_n.jpg,Juno,1430305318,139.72943,35.660275,2,0,#262424,#d3cad0,#725b65,#80afb0,#807b9b
stockholm,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11176469_820700044689071_73709835_n.jpg,Aden,1430305507,18.02775,59.343236667,0,0,#653e3a,#c9bdb1,#996d60,#c7907a,#a19a97
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142247_862042200516473_206718054_n.jpg,Ludwig,1430306383,37.668772112,55.752610575,5,0,#a5968d,#2f2924,#dfd6d3,#9c7d2f,#733b36
tehran,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176261_814381218641013_1415788288_n.jpg,Normal,1430304399,51.3886951,35.7248381,0,0,#c46980,#34171d,#e7dfe3,#6a1e2b,#f8abc4
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11189657_408749835972098_1269354223_n.jpg,Normal,1430301233,2.278071667,48.856103333,1,0,#a2704f,#372c29,#e8c98e,#afaba9,#602818
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11193096_570503703091305_1955685398_n.jpg,X-Pro II,1430303594,139.761503604,35.671646027,0,1,#dc8a52,#3b242f,#f4f0cc,#ac2f29,#ecd784
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11208042_447499815409698_1370751876_n.jpg,Lark,1430304663,-0.13386622,51.513216736,0,0,#c55450,#dec3c2,#352529,#6f5147,#da98a1
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11203504_1576235415966235_887589815_n.jpg,Hudson,1430305231,37.625755216,55.726884897,2,0,#b58580,#301114,#e8d7d8,#524d53,#704639
seoul,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10549763_749256815193900_522211124_n.jpg,Reyes,1430303026,126.973569785,37.577580932,0,0,#c5b59b,#3c3028,#725640,#674930,#856b4e
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189832_461723863994170_641703925_n.jpg,Slumber,1430306172,2.323669132,48.865937529,1,0,#cfccb3,#393225,#7a7562,#989284,#9c947c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11205802_413930232122517_1970230508_n.jpg,Aden,1430305988,127.007310724,37.577372127,0,0,#9f8b8c,#453842,#5e5b60,#d4d5d3,#6c5554
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176332_622590714542573_521091437_n.jpg,Normal,1430306438,-0.134048481,51.516433725,1,0,#262525,#f2ecea,#b0604f,#e6896e,#a0a39c
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11203352_467940720027702_1173610045_n.jpg,Lark,1430305885,126.984261667,37.514141667,0,0,#e4e3e0,#4a3d2d,#5e5b7d,#928e8b,#866084
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11199651_1421984178120099_226439539_n.jpg,Normal,1430303445,37.623888889,55.755833333,0,0,#1d3228,#e2d9d3,#789884,#9e8e4c,#744b33
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11193186_755830331197609_1321440510_n.jpg,Normal,1430304506,139.707185768,35.691994525,0,0,#f7f3ef,#3e2133,#904e43,#b98c67,#6c8464
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184517_1604680739809740_1795334009_n.jpg,Valencia,1430305515,37.691388889,55.765,1,0,#38162a,#d5d2c1,#746972,#ae7e67,#7476a2
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11195751_805492502861164_326779470_n.jpg,Normal,1430291101,126.991966667,37.533821667,1,0,#d3d0cd,#46622f,#859072,#63655d,#7a5f74
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11189993_717208285055533_1038898570_n.jpg,Juno,1430294740,139.730987415,35.665684581,0,0,#dac6b3,#201b13,#7e6551,#939b91,#7e8890
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189895_829505073770217_1363217358_n.jpg,Ludwig,1430291279,139.765280827,35.678151038,0,0,#d9682b,#230905,#752f10,#eda85c,#ce9474
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11199402_848526078561405_625800595_n.jpg,Amaro,1430295763,127.033333333,37.522216667,0,0,#521c2b,#decbaf,#be673d,#b47064,#6c5243
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11143016_1619426055010632_1938007422_n.jpg,Ludwig,1430296045,139.760402714,35.672088911,0,0,#3f230d,#d69366,#8c4321,#9e983e,#8c7c74
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176368_1573128656274653_93737369_n.jpg,Normal,1430287554,37.691388889,55.765,8,0,#65514e,#b4877b,#dcd8db,#d18f87,#cdcba5
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11176436_1595110857436748_1390804134_n.jpg,Ludwig,1430285525,139.774834165,35.700797683,0,0,#ab7955,#faf8f2,#522810,#f3cea8,#644528
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11202503_1610961785808301_699309536_n.jpg,Lark,1430286549,139.774834165,35.700797683,0,0,#d5cfc2,#523d2d,#a48768,#7a6455,#6c5c54
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11191505_1426877714283322_1909356588_n.jpg,Normal,1430286785,139.729628819,35.660555532,0,0,#dbe1e1,#2c3537,#9baaae,#818c8f,#8997a5
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11190134_1607079519556218_1834099270_n.jpg,Normal,1430287036,139.768221346,35.675518684,0,0,#d4c7b7,#262430,#7e6959,#96968e,#747c9e
rome,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/928821_1623301197907173_1903250269_n.jpg,Mayfair,1430288050,12.476428333,41.872063333,0,0,#79625d,#2c252b,#d1d2ca,#e7996d,#a8a5c5
tehran,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11191602_451374308358193_1785675972_n.jpg,Normal,1430286877,51.403909713,35.707979222,1,1,#281c14,#f1eee7,#6f4722,#a5804a,#8e8e8a
berlin,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11199614_355746931303052_1216901525_n.jpg,Normal,1430286966,13.377821667,52.528463333,16,0,#373c35,#eff4ef,#b7ac95,#8c9480,#a4b4ac
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184588_667044936772777_1259302509_n.jpg,Mayfair,1430288092,139.756001469,35.673485464,0,0,#33332d,#c9a896,#7a6e60,#67aab0,#7496aa
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11195738_1445092239116664_600592410_n.jpg,Juno,1430277242,139.732882362,35.70406219,3,2,#e7dbd1,#211d16,#6e685d,#8c8c84,#8c848c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189419_1593819514194478_1640667766_n.jpg,Normal,1430324176,2.291291667,48.864528333,1,0,#e0d8d7,#714e64,#aa7b61,#ab878d,#5f74b7
paris,https://scontent.cdninstagram.com/hphotos-xfa1/l/t51.2885-15/s150x150/e15/11189291_1656130971275114_603237310_n.jpg,Normal,1430277760,2.33675,48.84697,1,0,#474343,#e7e5e2,#918e89,#a9adad,#9ea2ad
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11203465_1623513644548264_303435465_n.jpg,Perpetua,1430323700,139.730987415,35.665684581,1,0,#343f54,#cad5d4,#838689,#7bb3b7,#5777b5
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11208333_1419109605074688_19196706_n.jpg,Normal,1430286605,126.973569785,37.577580932,0,0,#b8a491,#231614,#4f3a2e,#69594d,#604f39
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11189645_640437899391817_1688546026_n.jpg,Normal,1430279109,127.03081715,37.523238708,12,2,#e8ddd0,#322928,#8a361e,#b07838,#84868b
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111532_896386830425621_1169729882_n.jpg,Ludwig,1430280549,126.968963333,37.562611667,0,0,#ab9683,#5c4129,#d8e1db,#5d574c,#8b4854
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142247_1379335745706718_1297284948_n.jpg,Normal,1430302290,37.641077532,55.735556772,0,0,#956337,#2b1c19,#ecdaa7,#ad9d98,#d8a270
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11192595_826186360761915_987732793_n.jpg,Normal,1430300852,13.40671909,52.540532677,4,1,#bcb6b6,#fbfbfa,#dcdcdb,#d5d3dc,#8e8c8e
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189694_834113639975125_1935213076_n.jpg,Juno,1430300451,139.761503604,35.671646027,0,0,#b45129,#231911,#ebd2b5,#66331f,#b69c98
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11176547_698828823560894_1569428915_n.jpg,Normal,1430299442,37.615908333,55.754886667,0,0,#c18f7d,#30292a,#e9d6c9,#704138,#724e3c
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11184443_953174101389810_27252985_n.jpg,Normal,1430301106,139.730987415,35.665684581,0,0,#3e372c,#cfc3bc,#847a73,#969f91,#969494
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184535_1438338046479425_969906711_n.jpg,Crema,1430279106,12.49361101,41.908267176,1,0,#917741,#f0e8d2,#d3ae72,#42380d,#c4c080
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11191446_493375194148337_257912712_n.jpg,Normal,1430299146,13.406471992,52.52897311,17,0,#d2d2d7,#3e4243,#7a7f86,#595f66,#65636a
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142182_367191203473661_1862943387_n.jpg,Juno,1430298828,-0.15181349,51.521555511,3,0,#d6d1cb,#ae8e5a,#3e291e,#884d35,#95938b
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184462_956649977708324_821460166_n.jpg,Inkwell,1430298781,37.635464581,55.732086001,5,0,#323830,#d3d1d5,#98b093,#848074,#9193a7
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11208571_806150956121179_1114320654_n.jpg,Ludwig,1430299827,139.778612638,35.687207541,0,0,#d7ac8a,#38260d,#783924,#805c31,#fbf0d9
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176626_1574496172801897_1721088743_n.jpg,Normal,1430299229,13.383405118,52.51188772,1,0,#6d6a65,#ddc479,#1e251d,#a9acbc,#a8b8a0
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11189225_101879256812466_1087581572_n.jpg,Crema,1430299589,37.623888889,55.755833333,9,0,#c3b59e,#3e2e5b,#726171,#427095,#65504a
rome,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11192954_1086183114741926_523544700_n.jpg,Normal,1430299109,12.513080536,41.891309552,0,0,#3c2f29,#dbcac3,#b8a7a7,#938a82,#b49791
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11201665_660522570757749_1680135787_n.jpg,Ludwig,1430322783,127.019288327,37.546070467,0,0,#b99b6c,#e4eaea,#7c4a1f,#9d6d28,#6c848c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184496_364539950420601_579000813_n.jpg,Crema,1430268865,37.691388889,55.765,9,0,#1e151f,#b57c84,#713b46,#5e6a9a,#7692a8
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11176136_418930301623246_994579381_n.jpg,Mayfair,1430299604,139.730987415,35.665684581,3,0,#c57b42,#e6c4a0,#e2c365,#694325,#9d421e
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11189591_1028972823799273_1888136626_n.jpg,Amaro,1430322897,126.985008333,37.5644,0,0,#c92d78,#3b2331,#cdc5b9,#79282b,#f27fce
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11208590_1650511948503091_68868102_n.jpg,Normal,1430300961,37.652439757,55.718618103,1,0,#232b34,#f3f6f8,#8d5319,#82a1bb,#a2852f
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11184496_826488187431586_809653099_n.jpg,Normal,1430299641,-0.0953945,51.513388333,4,0,#efcbb0,#562124,#918436,#bb7173,#8a7d5a
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11195789_835766206460839_275805651_n.jpg,Lark,1430321241,37.6326829,55.7806418,0,0,#cbb997,#14120d,#97351f,#9d5f30,#6e6455
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11191281_393410754177944_244588046_n.jpg,X-Pro II,1430267696,12.505153333,41.903195,4,0,#583d47,#ede3bb,#c89476,#a08470,#ac9c94
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11190999_457868974389124_695626486_n.jpg,Normal,1430302790,12.474444444,41.898333333,6,0,#f3f3f3,#505050,#707070,#7f7f7f,#9a9a9a
moscow,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/1168462_1580773445541412_1182841914_n.jpg,Amaro,1430322510,37.640432327,55.756962065,1,0,#c8b386,#4d5b88,#3c283b,#785c50,#a4783f
stockholm,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11208268_915571341819772_1272465562_n.jpg,Normal,1430322232,18.017752833,59.376403333,1,0,#7d3bda,#adabcd,#6b697c,#937ad3,#d092fc
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176024_662054567260816_619449474_n.jpg,Normal,1430301895,-0.137304882,51.516112124,2,0,#27211e,#d6c9a8,#755837,#819b8c,#5a76a6
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11193134_360660774132067_2023925787_n.jpg,Lark,1430300856,139.765700679,35.671768211,0,0,#806e36,#e2e2df,#c0b682,#745c6c,#748c74
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11195809_1584179135172138_1666921540_n.jpg,Normal,1430321551,-0.14928463,51.482739942,0,0,#ebe7e5,#37262c,#864f51,#a27b6e,#41a2b8
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176269_1592080471061781_1612886456_n.jpg,Normal,1430322215,139.729155,35.660488333,1,0,#424240,#ccbb93,#837556,#757990,#a49e81
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11186980_1600677336841855_662837524_n.jpg,Normal,1430273709,126.971445,37.556338333,7,0,#74653e,#d0b14a,#211f14,#8d8599,#b1ac79
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11193092_465255243625341_1609244946_n.jpg,Juno,1430300387,2.328602226,48.874403818,0,0,#bcab99,#201b13,#5d3827,#665e53,#9d5533
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11190950_953716884648891_813164026_n.jpg,Rise,1430274012,139.730987415,35.665684581,0,0,#5d5142,#d8797e,#abdbb2,#a46358,#aaa49a
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11203416_783745601743786_1683341628_n.jpg,Ludwig,1430274461,139.730987415,35.665684581,1,0,#df9289,#2b1c10,#8e463e,#979f5a,#a48c8c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11205940_792101127546416_1884344036_n.jpg,Normal,1430302710,2.334064434,48.870258985,0,0,#c5b19f,#46240f,#7e512c,#836450,#594a47
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123859_101138653553801_1285830683_n.jpg,Aden,1430273600,139.730987415,35.665684581,0,0,#ced1d3,#42393a,#6e686d,#746c60,#6c747c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11199385_1621793718065856_1164108548_n.jpg,Normal,1430269757,126.970552588,37.574397507,0,0,#2d1f06,#ba9813,#825507,#9c8c1c,#635612
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11195582_1690573111170372_654305780_n.jpg,Reyes,1430269797,139.743728109,35.666310658,19,1,#c1ae9c,#46352c,#7b553f,#867b75,#6c5c59
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11199451_1629121583999425_110316852_n.jpg,Valencia,1430274142,139.730987415,35.665684581,1,0,#bebcb2,#332438,#623a51,#66686d,#7b6641
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11195766_1381237625540360_1031930648_n.jpg,Crema,1430271013,37.691388889,55.765,9,0,#ccb89c,#1f1623,#a27f62,#7b685a,#7770aa
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11199413_1430691403899799_599777637_n.jpg,Perpetua,1430272505,126.996261667,37.564683333,9,0,#47664c,#c1e8d4,#679c84,#7eb69d,#94a88c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11190007_1568836463379748_527800871_n.jpg,Amaro,1430274281,37.657816284,55.759303346,7,0,#d5e4e7,#3c3566,#7894ab,#586d96,#70687c
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11192995_811662788912972_1127737173_n.jpg,X-Pro II,1430280620,139.729628819,35.660555532,2,0,#26253d,#bfbea7,#817f7b,#9a9c88,#9490a4
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11192578_1384766541852363_970060449_n.jpg,Lark,1430280513,139.791691074,35.688973867,3,0,#6d5b50,#dbdad7,#cab79d,#b2a493,#bbb4a0
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11199615_869260059801741_1266518401_n.jpg,Normal,1430301123,13.393838541,52.542847497,5,0,#5d303b,#f9f8f8,#cf6e6c,#a26065,#c996a4
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11191231_959712254060821_1384707408_n.jpg,Normal,1430301100,127.036404743,37.52252869,0,0,#cdbcb4,#251c1c,#714640,#7a6d6a,#885d4f
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189284_795566360539410_333120435_n.jpg,Normal,1430267338,139.763336107,35.694468055,0,0,#424242,#d6d6d6,#909090,#acacac,#a4a4a4
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11190103_868898683171678_748287431_n.jpg,Nashville,1430268923,-0.1197538,51.5205829,1,0,#cea88f,#141852,#b2415d,#6f7a73,#70583a
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11190951_1595078700771503_1994797686_n.jpg,Normal,1430267406,2.291943333,48.859844444,0,0,#413439,#bdbbc9,#78757f,#8a8ba4,#ae9290
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11191361_1576264789306229_1673468741_n.jpg,Normal,1430267765,126.985468063,37.563107902,1,0,#392a24,#d8c695,#866b48,#af8854,#989094
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123859_1386705401657765_259875395_n.jpg,Normal,1430267719,139.730987415,35.665684581,3,0,#e6e4d9,#442f29,#a17f70,#60706c,#7d6644
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11195769_1607964502780644_299210688_n.jpg,Normal,1430267371,2.33771381,48.866240273,3,0,#de99ac,#372e28,#955763,#a6a8af,#8e80af
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11184467_351925601672290_1203973016_n.jpg,Reyes,1430268636,139.743728109,35.666310658,17,0,#5b4033,#dfc7a6,#a98460,#c19a72,#bc9c94
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11192764_1596486120619192_410464634_n.jpg,Crema,1430272001,139.796961425,35.710998634,0,0,#332b32,#ddd6cc,#9a7b75,#c5a994,#a5a998
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11189521_389982044523761_1712395555_n.jpg,Normal,1430274072,139.730987415,35.665684581,3,0,#efe1dc,#30231c,#8a7b4d,#754f43,#8d857c
