city,Id,Filter,Created_Time,Longitude,Latitude,Likes,Comments,Average_Color
london,953811112394919528_4736954,Willow,1427923166,-0.147010887,51.542116008,0,0,#7b797b
london,953829249926021640_1591548567,Lo-fi,1427925328,-0.1244695,51.536141667,0,0,#796d64
london,953899705215094265_1809123202,Normal,1427933727,-0.123777833,51.521741667,0,0,#8897aa
tokyo,953948748875621135_430202615,Normal,1427939574,139.7497582,35.6931384,1,0,#7a7d8e
tokyo,953923626905515657_218580908,Normal,1427936579,139.718169444,35.672602778,0,0,#979073
newyork,953901595141777734_323806705,Crema,1427933953,-74.026208333,40.736645,0,0,#7a6e59
tokyo,953999786709147879_1432406591,Ludwig,1427945658,139.764634632,35.699700783,0,0,#888a7f
tokyo,954007053003763060_37410106,Normal,1427946524,139.777870452,35.715514213,0,0,#73879a
tokyo,954027818888002241_517322621,Normal,1427949000,139.7372971,35.6846434,2,0,#746755
tokyo,953992415943253146_202738510,Rise,1427944779,139.769812098,35.687501422,0,0,#a8947c
tokyo,954014904510275334_514164310,Normal,1427947460,139.774656323,35.707366363,3,0,#936169
seoul,953977814755764049_1151351976,Normal,1427943039,127.026269079,37.522035991,1,0,#7e7767
tokyo,954113414958454866_1256150549,Normal,1427959204,139.792061948,35.719631648,5,0,#817f95
tokyo,954078990359963657_145621129,Valencia,1427955100,139.744628333,35.657853333,1,0,#9d6965
tokyo,953955862246143084_1807871356,Normal,1427940422,139.774088888,35.712393383,0,0,#8f999f
tokyo,954012228040236259_533558,Normal,1427947141,139.714414924,35.680017664,0,0,#6f6d6e
tokyo,954050923255548674_1809209593,Valencia,1427951754,139.764274387,35.681573057,0,0,#ad9a69
tokyo,954125975173118649_1643012733,Rise,1427960701,139.7597126,35.6959642,1,0,#b37867
tokyo,954027634781562433_268741000,Sierra,1427948978,139.743666667,35.694166667,0,0,#93949f
berlin,954141893094844772_430798881,Normal,1427962598,13.348121667,52.498346667,0,0,#7e7775
london,954142339223269395_222286035,Normal,1427962652,-0.138625,51.513066667,2,0,#9c9c9c
tokyo,954020936925445586_256478710,Ludwig,1427948179,139.793431638,35.696139867,0,0,#969189
tokyo,954088600167024128_329528360,Earlybird,1427956245,139.784505754,35.694608259,0,0,#9f9081
tokyo,954052375600177187_28384359,Normal,1427951927,139.793638333,35.71283,0,0,#8a888d
tokyo,954101650517280137_31638216,Normal,1427957801,139.774003644,35.683422508,0,0,#685f56
tokyo,954142589071401456_14412823,Ludwig,1427962681,139.76877,35.680008333,0,0,#8a7562
tokyo,953703129745475064_1802512576,Normal,1427910294,139.728858321,35.729187691,0,0,#6e7274
tokyo,953697441170378340_1604967610,Crema,1427909616,139.797171584,35.71781637,0,0,#9c7c5e
london,953705350626883831_244885077,Normal,1427910559,-0.137382848,51.52568158,2,0,#927c72
tokyo,953703676911312071_1471599630,Normal,1427910359,139.709164891,35.70354552,0,0,#92786f
london,953714833866813275_279247490,Lo-fi,1427911689,-0.166566038,51.517448009,0,0,#92907d
london,954646267864051763_174808099,Clarendon,1428022725,-0.124677317,51.552366825,0,0,#4f4a86
paris,954632056279477562_264663914,Normal,1428021030,2.288105,48.862355,3,0,#6e6e7a
newyork,954683556081819948_1479257679,Normal,1428027170,-74.066925,40.725841667,0,0,#817c73
london,954633955013428438_1761664,Normal,1428021257,-0.1565345,51.5417886,0,0,#a0aa9f
newyork,954632088853523883_175429970,Normal,1428021034,-74.073754984,40.722525295,10,0,#077670
tokyo,954618126299076443_449978364,Amaro,1428019370,139.730653333,35.667263333,0,0,#87767b
tokyo,954399433510211763_1618443,Aden,1427993300,139.730968113,35.666942273,0,0,#a2918d
seoul,954755177370644897_614822331,Crema,1428035708,127.01175555,37.540541667,0,0,#7b796f
tokyo,954735100296610432_1384834527,Normal,1428033314,139.747873995,35.692993658,1,0,#989792
tokyo,954702348905012451_1105688510,Mayfair,1428029410,139.744442662,35.699217941,2,0,#9d734f
london,954711845721935154_317246858,Lo-fi,1428030542,-0.124102795,51.508033064,4,0,#c89084
newyork,954706585223991228_520075034,Ludwig,1428029915,-74.034622747,40.723656573,0,0,#886745
london,954689207808031233_667269861,Normal,1428027843,-0.134099123,51.510157797,10,2,#797650
seoul,954687783536032993_13631150,Normal,1428027674,127.008265759,37.566066994,1,0,#7b635e
london,954689856958513672_298072959,Amaro,1428027921,-0.098827833,51.49413,0,0,#a68386
tokyo,954712985388602545_2890660,Normal,1428030678,139.74328707,35.700250184,0,0,#90959a
seoul,954732298894580398_7553333,Normal,1428032980,127.002066396,37.581375405,0,0,#947d6c
london,954773839370956079_278615682,Valencia,1428037932,-0.124102795,51.508033064,7,0,#8e6d62
newyork,954744113935485560_40375321,Normal,1428034389,-74.032075,40.753983333,0,0,#666960
seoul,954713035996922328_919460511,Normal,1428030684,127.00241945,37.542621667,0,0,#9a8978
newyork,954730883448917183_1466021106,Normal,1428032812,-74.045374962,40.745364181,17,0,#6e7166
seoul,954705565659075956_2318236,Normal,1428029793,126.968175585,37.568433967,0,0,#6b6a76
newyork,954713099970647342_24807660,Normal,1428030692,-74.021811336,40.764892465,0,0,#596d89
seoul,954841451024993641_600357674,Lo-fi,1428045992,126.989219957,37.53804617,3,0,#65826d
london,954459738214853385_44603417,Lo-fi,1428000488,-0.130936167,51.51073,1,0,#919c9c
moscow,954784042579081778_333447253,Normal,1428039149,37.651928333,55.736928333,2,0,#8d8479
stockholm,954839839993548246_22733378,Normal,1428045800,17.998761699,59.377895298,2,0,#82696f
tokyo,954715906321933499_144083832,X-Pro II,1428031026,139.754600154,35.669635454,1,0,#7d7263
tokyo,954860150917990360_1292757336,Ludwig,1428048221,139.756852644,35.664386887,0,0,#ac8b77
seoul,954810174805269633_27418222,Amaro,1428042264,126.982146667,37.584755,0,0,#957c59
tokyo,954821610769114428_879248,Ludwig,1428043627,139.776454513,35.688769079,0,0,#976753
tokyo,954803570914578294_1424087258,Rise,1428041477,139.718364846,35.689555063,0,0,#938880
seoul,954806481159388494_50859030,Valencia,1428041823,127.00300555,37.580186667,0,0,#807262
paris,954848916782957173_326350239,Normal,1428046882,2.33768,48.860191667,4,0,#a4897f
moscow,954799349270570483_397570760,Normal,1428040973,37.609347936,55.741648618,14,0,#615d65
seoul,954839863765383779_8231933,Valencia,1428045803,127.021482037,37.522120415,0,0,#70645e
paris,954514397912146265_204230807,Normal,1428007004,2.337795,48.859203333,4,0,#a1937c
tehran,954493025357978086_1172630821,Normal,1428004457,51.384268155,35.677614638,1,0,#908b80
moscow,954799118063756785_397570760,Normal,1428040946,37.609347936,55.741648618,11,0,#916058
tokyo,954844876260449031_510171733,Normal,1428046401,139.77544122,35.68001997,0,0,#867f81
berlin,954814481751050989_284357785,Normal,1428042777,13.37440818,52.508055505,3,0,#726865
moscow,954462864288480462_419173550,Normal,1428000861,37.625038333,55.75973,3,0,#8a8067
tehran,954509154121319874_181994256,Normal,1428006379,51.4018436,35.7302022,0,0,#52616a
rome,954504064246483073_1559091281,Normal,1428005773,12.475619,41.9124843,0,0,#aba7a1
stockholm,954506199838018965_12064146,Normal,1428006027,18.024531226,59.344987072,10,1,#848484
moscow,954815613339865366_1545706955,Normal,1428042912,37.643044027,55.725459731,0,0,#be908b
paris,954476272764021630_53677265,Normal,1428002460,2.316138333,48.85785,7,0,#787878
rome,954471267586084165_617274674,Normal,1428001863,12.504936667,41.896786667,3,0,#676668
tokyo,954852038330342152_47113893,Vesper,1428047254,139.7755078,35.70959,0,0,#a66b83
rome,954489005026610542_237347082,Normal,1428003977,12.486867797,41.90235525,0,0,#96918c
rome,954482461854043760_189012466,Normal,1428003197,12.480265,41.90136,2,1,#9c6c41
paris,954416604025023889_36687394,Nashville,1427995347,2.291914533,48.848779205,0,0,#696c7b
paris,954462648907754586_1262120410,Normal,1428000835,2.300582563,48.871594301,2,0,#8b8a87
london,954457703273046779_3543687,Sutro,1428000246,-0.15273571,51.50270553,14,0,#716d79
london,954449178585156043_1551153793,Normal,1427999230,-0.0997805,51.49453,1,0,#6f5a4d
london,954431633005223753_54407822,Mayfair,1427997138,-0.123092858,51.532149492,0,0,#918071
moscow,954420322768244641_1564090242,Normal,1427995790,37.619675866,55.762120334,7,0,#948784
moscow,954415189003426054_10279693,Normal,1427995178,37.66423,55.731646667,0,0,#7d645a
london,954516106562884429_175216139,Willow,1428007208,-0.101324004,51.5086978,3,0,#918e90
moscow,954446421095368959_1350985529,Normal,1427998901,37.679554168,55.726846083,1,0,#5b377d
stockholm,954451120286154864_183417127,Normal,1427999461,18.030633333,59.365853333,1,0,#74716f
rome,954435951898088898_494279052,Normal,1427997653,12.465331385,41.945045239,0,0,#7c798b
berlin,954522396545388590_5368971,Normal,1428007958,13.37440818,52.508055505,1,0,#696967
paris,954525379357004042_1430062771,Aden,1428008314,2.337622844,48.878346569,3,0,#b2876a
moscow,954523531883618428_1236622855,Normal,1428008093,37.620473181,55.769630502,3,1,#887879
seoul,954519148776708844_347497357,Normal,1428007571,127.021532332,37.590061245,1,0,#af6f39
london,954551375802661989_1411101278,Normal,1428011413,-0.151792327,51.514877281,4,0,#736c71
rome,954543211642152543_11648128,Hudson,1428010439,12.46737,41.947696667,1,0,#957677
london,954551453255217025_104881802,Amaro,1428011422,-0.13475,51.508133333,0,0,#8b584f
paris,954558906859085667_1589445342,Normal,1428012310,2.333871667,48.862958333,0,0,#684a32
seoul,954894560461348448_596584118,X-Pro II,1428052323,126.991348431,37.559348682,1,0,#997765
seoul,954542405922456857_40896,Normal,1428010343,126.956629113,37.541146016,0,0,#919281
moscow,954894348916316868_504743029,Hefe,1428052298,37.689001138,55.753239462,1,0,#9b695a
london,954895340894872966_266948512,Amaro,1428052416,-0.157788519,51.499305672,0,0,#827271
seoul,954885573803390399_1423883212,Normal,1428051252,126.981512192,37.586402465,0,0,#9e8a87
rome,954900078420073460_199638621,Normal,1428052981,12.501116913,41.92195139,1,0,#8d7c74
tehran,954887076762138588_1726605300,Normal,1428051431,51.425997572,35.723488745,1,0,#818176
stockholm,954880445178010971_1586554950,Normal,1428050641,18.037547936,59.338035586,1,0,#9a867e
london,954882230814570828_3125573,Valencia,1428050854,-0.101324004,51.5086978,1,0,#76636d
tokyo,954904377445279445_166496,Normal,1428053494,139.757538333,35.697195,0,0,#8a7d76
seoul,954865671545495629_21413015,Lo-fi,1428048880,126.986683699,37.571682637,0,0,#9e7c69
stockholm,954855719527428733_41967987,Normal,1428047693,18.001166667,59.334666667,1,0,#917b6c
london,954853913633605965_1002345369,Normal,1428047478,-0.123726237,51.521696824,5,0,#716c75
tokyo,954851507529416977_1225085607,Normal,1428047191,139.752383108,35.656955661,0,0,#848279
tehran,954861256033034467_1541512167,Normal,1428048353,51.381362066,35.700430689,2,0,#948b63
stockholm,954878781204314850_202713949,Normal,1428050442,18.001039409,59.32991617,0,0,#8984b3
moscow,954853440300168570_1699767476,Normal,1428047421,37.653930624,55.75516184,0,0,#95857f
tokyo,954481058190233762_179387,Mayfair,1428003030,139.734059179,35.662180929,0,0,#897551
paris,954865720792145291_179370214,Mayfair,1428048885,2.332913333,48.863491667,2,0,#8d7759
seoul,954866435386700647_918877747,Normal,1428048971,127.038977613,37.553688939,0,0,#6f5655
berlin,954870645350424990_15525983,Sierra,1428049472,13.378451448,52.509616399,3,0,#98827c
paris,954482214498761057_274707077,Normal,1428003168,2.279816069,48.890933596,0,0,#8e6a55
newyork,954476273617518446_31490174,Normal,1428002460,-74.09110683,40.71615188,0,0,#7d705e
london,954485938796328683_4960988,Normal,1428003612,-0.1146354,51.5292029,0,0,#8a779d
stockholm,954485344287582786_2496273,Stinson,1428003541,17.965670759,59.328866699,4,0,#995e4f
london,954504675692516083_24271667,Hudson,1428005845,-0.142348284,51.516707876,1,0,#846e6e
berlin,954496716932467562_1139305593,Aden,1428004897,13.39512825,52.531784056,1,0,#ac8b7e
stockholm,954512701812896682_402022555,Normal,1428006802,17.970170259,59.366074377,1,0,#9c6d56
paris,954511627240999693_854002945,Hudson,1428006674,2.32623793,48.89096553,0,0,#9a6a5d
moscow,954507215506323142_344439940,Normal,1428006148,37.609347936,55.741648618,3,0,#90817e
moscow,954913141017572080_22923355,Inkwell,1428054538,37.63121058,55.744926084,0,1,#828282
london,954762109185468167_24775040,Normal,1428036534,-0.137221476,51.507558743,0,0,#786e6b
tokyo,954713789428216131_13380587,Ludwig,1428030774,139.75853013,35.666175896,1,0,#7f7156
newyork,954722625780660740_179733021,Normal,1428031827,-74.037726791,40.714442444,0,0,#73473b
seoul,954687072948539586_1186689179,Normal,1428027589,127.015062126,37.571884054,6,0,#978b81
stockholm,954940711268408077_617313477,Slumber,1428057825,18.03426,59.31576,0,1,#959d8f
london,954952907836060569_21614827,Aden,1428059279,-0.124102795,51.508033064,2,1,#92817f
london,954941396442819082_1446009745,Normal,1428057907,-0.134099123,51.510157797,1,0,#847160
london,954950545902034346_1303635918,Valencia,1428058997,-0.134099123,51.510157797,0,0,#8e7a6e
rome,954951929678251985_885752,Normal,1428059162,12.505440407,41.887625544,4,0,#886e58
berlin,954675479614376643_3223121,Aden,1428026207,13.396584056,52.511117884,1,0,#84737e
rome,954916849871588927_1776942146,Valencia,1428054980,12.471809763,41.897999109,0,1,#a77662
tokyo,954735225433830753_458120588,Amaro,1428033329,139.76822,35.732733333,1,0,#91777b
rome,954924185910922961_1148227450,Normal,1428055855,12.448612578,41.912061874,0,0,#6d7f84
moscow,954919329433902335_224686014,Normal,1428055276,37.6607791,55.744399493,3,0,#a18275
stockholm,954925337224285662_30839482,Inkwell,1428055992,17.99653665,59.35057537,0,0,#727272
newyork,954923806872626075_31858383,Normal,1428055810,-74.03323344,40.716571493,1,1,#8f8f8d
seoul,954643198076559932_174006575,Normal,1428022359,126.990638333,37.540878333,0,0,#9c8f86
berlin,954916848126422788_227981818,Ludwig,1428054980,13.403864057,52.512953829,0,0,#967264
tokyo,954939569013534171_1033270266,Normal,1428057689,139.763275,35.671438333,0,0,#9e8251
london,954958111590131562_1755443400,Normal,1428059899,-0.125852833,51.554791667,1,0,#9e876d
stockholm,954931628167205675_43908139,Normal,1428056742,18.035136167,59.341311667,0,0,#7d685c
berlin,954933210158926877_229594034,Normal,1428056931,13.366023749,52.525531668,1,0,#a3978f
seoul,954940754852459245_1248275395,Ludwig,1428057830,126.9825,37.560277778,0,0,#9b9280
moscow,954932188944448244_255786965,Normal,1428056809,37.622579487,55.791276116,4,0,#c49187
seoul,954940632632518486_1168312424,Normal,1428057816,127.0401361,37.5226508,17,0,#857261
paris,954598883654315154_458553274,Mayfair,1428017076,2.294332357,48.878290916,0,0,#746e6b
tokyo,954935395263583190_272179,Ludwig,1428057191,139.733730659,35.678512597,0,0,#79583f
london,954959653514403468_1303635918,Sierra,1428060083,-0.134099123,51.510157797,0,0,#976c47
tokyo,954907787632081674_41396053,Normal,1428053900,139.722641667,35.664311667,1,0,#828d8f
paris,954588896043253971_177703119,Normal,1428015885,2.300501031,48.868131268,0,0,#847aae
tokyo,954930329787518582_41118794,Crema,1428056587,139.768934645,35.661992325,0,0,#7e7770
london,954929526980609874_1445178456,Crema,1428056492,-0.148393588,51.514711307,1,0,#8e8278
rome,954567364883984576_177891483,Sierra,1428013319,12.476353333,41.910153333,0,0,#8f8381
moscow,954614585308164187_362448275,Valencia,1428018948,37.636915974,55.801393776,0,0,#957156
rome,954566399371980962_177891483,X-Pro II,1428013204,12.476353333,41.910153333,0,0,#697b8a
rome,954566802771751091_177891483,Sierra,1428013252,12.476353333,41.910153333,0,0,#958a8b
tokyo,954567135372864990_9027650,Walden,1428013291,139.730939269,35.667255228,0,0,#6d6e97
london,954560498240801349_514305,Lo-fi,1428012500,-0.126612474,51.543460136,12,1,#818490
london,954601384961362368_1678418569,Lo-fi,1428017374,-0.123966336,51.508514662,0,0,#838a82
rome,954566588098883756_177891483,Sierra,1428013226,12.476353333,41.910153333,0,0,#8f8588
rome,954579007415894766_242901135,Normal,1428014706,12.473006845,41.896902979,0,0,#785d52
rome,954577929555575054_303331439,Normal,1428014578,12.466354567,41.880524883,0,0,#8f8598
london,954583925966651963_410155655,Normal,1428015293,-0.155563597,51.512642959,0,0,#9c7c98
berlin,954588397907891980_13520148,Amaro,1428015826,13.387366198,52.495816983,4,0,#652e44
london,954579799350636290_36235954,Normal,1428014801,-0.119064721,51.514691727,4,0,#6c3843
london,954559468310297529_1255946981,Normal,1428012377,-0.1143983,51.4959798,2,0,#a38590
berlin,954557021060965159_185583175,Normal,1428012086,13.375519915,52.507255874,0,0,#70746c
rome,954556017287290954_211421975,Amaro,1428011966,12.519761667,41.8983,0,0,#a28b72
london,954514805794758783_922529055,Normal,1428007053,-0.168586308,51.519064126,3,1,#78735b
london,954535981448925183_219006506,Normal,1428009577,-0.118683333,51.503403333,0,0,#854b6e
london,954515389319580582_491465609,Normal,1428007123,-0.143727833,51.50833,0,0,#919186
london,954522523548768773_21853829,Amaro,1428007973,-0.146420278,51.506475556,3,0,#8c5a4c
tehran,954517220588050266_1765767356,Normal,1428007341,51.371940778,35.716335852,0,0,#948a75
seoul,954788908032997941_188264749,Normal,1428039729,126.956268192,37.552510084,0,0,#807b76
moscow,954798677024302569_397570760,Normal,1428040893,37.609347936,55.741648618,19,0,#907c6e
stockholm,954782322823898938_227758944,Normal,1428038943,18.009596195,59.393267037,0,0,#a19a9b
london,954853401995786038_3320524,Normal,1428047417,-0.135396,51.5437422,4,0,#696c69
moscow,954799149186046385_1426826301,Normal,1428040949,37.662144424,55.720036319,0,0,#896e63
london,954842929183334547_180699359,Valencia,1428046168,-0.139396987,51.50567081,0,0,#8c6c5c
tokyo,954836356589350771_451507234,Normal,1428045385,139.7311441,35.66199298,48,0,#b69570
tokyo,954832300480784682_50138705,Ludwig,1428044901,139.71582954,35.729212585,0,0,#9f754b
london,954867784058224694_1430719175,Amaro,1428049131,-0.097099597,51.539905067,3,0,#938b89
moscow,954974643176529780_613460694,Normal,1428061870,37.682889886,55.778832436,5,0,#939396
newyork,954975345305256132_1777457879,Crema,1428061954,-74.031238596,40.730859627,0,0,#65647d
tokyo,954979820209533126_1812069187,Normal,1428062487,139.754713333,35.654708333,1,0,#a08078
london,954958986326466174_1303635918,Hudson,1428060004,-0.134099123,51.510157797,0,0,#9a807b
