840952534651031600,pvda, 53.1024309, 6.0973062, Nu bij het Rode  Noorden in Drachten met o.a. Lodewijk Asscher @PvdA
840983499842637800,gl, 52.15, 5.38, groenlinks jesseklaver @tijdvamersfoort #verkiezingen #election #dutchelections #groenlinks… https://t.co/TRZcJPSn8Z
841013530216280000,vvd, 53.07579, 6.70155, Roemer niet geloofwaardig als regeringspartner na afwijzen uitgestoken hand pvda en eerder de vvd. Met wie dan?
841013530216280000,pvda, 53.07579, 6.70155, Roemer niet geloofwaardig als regeringspartner na afwijzen uitgestoken hand pvda en eerder de vvd. Met wie dan?
841013530216280000,sp, 53.07579, 6.70155, Roemer niet geloofwaardig als regeringspartner na afwijzen uitgestoken hand pvda en eerder de vvd. Met wie dan?
841020385164443600,cda, 52.3333, 5.9167, Ik stem woensdag op nummer 21  van het cdavandaag Jij stemt woensdag… https://t.co/tEmd8YFUyQ
841033229511610400,cda, 50.8884344, 5.7563272, Maar waarom demonstratie? Doen ze bij cda  PvdA ect toch ook niet.. https://t.co/3rHmgEibSe
841033229511610400,pvda, 50.8884344, 5.7563272, Maar waarom demonstratie? Doen ze bij cda  PvdA ect toch ook niet.. https://t.co/3rHmgEibSe
841069487847800800,pvda, 52.79470728, 6.94353685, @PvdA Maak er zwevend vooruit van
841149620856201200,vvd, 52.378693, 4.5406381, @markrutte @VVD  ter info er =een conflict geen oorlog.Oorzaak v spanningen⚡ een falend visieloosbeleid de afgelopen jaren. Succes met💪taal
841150474640318500,vvd, 52.3786102, 4.5406245, @VVD  @PvdA vannacht geslapen met een kruidnagel tussen mijn kiezen tegen kiespijn.In mijn budget geen ruimte v tandartspolis 😡
841150474640318500,pvda, 52.3786102, 4.5406245, @VVD  @PvdA vannacht geslapen met een kruidnagel tussen mijn kiezen tegen kiespijn.In mijn budget geen ruimte v tandartspolis 😡
841151753726906400,vvd, 52.3786102, 4.5406245, @VVD @PvdA  regeren =vooruitzien! Geen adhoc beleid om zieltjes te winnen of de staatskas op orde te krijgen. Mijn kas=leegbezuinigd💣
841151753726906400,pvda, 52.3786102, 4.5406245, @VVD @PvdA  regeren =vooruitzien! Geen adhoc beleid om zieltjes te winnen of de staatskas op orde te krijgen. Mijn kas=leegbezuinigd💣
841162476662190100,pvda, 52.3786121, 4.5405744, Resultaat @VVD @PvdA beleid geen internet/tv/☎/tandartspolis/fysio/naar de voedselbank/ geen bril.Schoenen+ wasmchine via fondsen.Beschaafd❓
841162476662190100,vvd, 52.3786121, 4.5405744, Resultaat @VVD @PvdA beleid geen internet/tv/☎/tandartspolis/fysio/naar de voedselbank/ geen bril.Schoenen+ wasmchine via fondsen.Beschaafd❓
841165088484671500,vvd, 52.3785708, 4.5405664, Een ernstig auto-ongeluk (2013)heeft mijn vertrek vertraagd! Hoe kom ik aan €'s om te kunnen OPROTTEN? Is er een potje@VVD @PVDA❓
841165088484671500,pvda, 52.3785708, 4.5405664, Een ernstig auto-ongeluk (2013)heeft mijn vertrek vertraagd! Hoe kom ik aan €'s om te kunnen OPROTTEN? Is er een potje@VVD @PVDA❓
841172494589485000,sgp, 52.0333, 5.66667, SGP Ede #verkiezingen #elections #dutchelections #sgp #keesvanderstaaij #sonya7 #sonyimages… https://t.co/W8RuHqvA82
841172494589485000,sgp, 52.0333, 5.66667, SGP Ede #verkiezingen #elections #dutchelections #sgp #keesvanderstaaij #sonya7 #sonyimages… https://t.co/W8RuHqvA82
841196778598813700,pvda, 50.849722, 5.705, Vanmorgen vroeg opgestaan om bij het station #pvda magazines uit te delen. #maastricht #campagne… https://t.co/9KW0dM0J47
841196822588739600,d66, 52.15, 4.5, Warm  D66 welkom in Leiden bij aankomst.  Ga stemmen @ Leiden  Netherlands https://t.co/3TbW5UTg9t
841200891579551700,vvd, 52.3785708, 4.5405664, MEER voedselbankklanten MEER daklozen MEER polarisatie MEER verwarde mensen.❗❓Stem @VVD
841207408038940700,vvd, 51.9235617, 4.246763, #geertwilderspvv zet um op bij het debat tegen rutte
841207408038940700,pvv, 51.9235617, 4.246763, #geertwilderspvv zet um op bij het debat tegen rutte
841221071516782600,gl, 52.51202912, 6.09040618, GroenLinks zoekt kandidaat raadsleden https://t.co/qG97uzN4PF #Zwolle #Nieuws
841222285553983500,vvd, 52.0946942, 5.15336471, Het is de week vh familiebedrijf. @VVDpsUtrecht zet familiebedrijven in het zonnetje. https://t.co/hdIxuSGPtA
841222285553983500,sgp, 52.0946942, 5.15336471, Het is de week vh familiebedrijf. @VVDpsUtrecht zet familiebedrijven in het zonnetje. https://t.co/hdIxuSGPtA
841227282396151800,d66, 52.2333, 4.45, D66 bustour: werkbezoek Decos in Noordwijk. Even de ballenbak bij de printer uittesten! #stemd66… https://t.co/vMYtnCeme8
841250791113519100,gl, 52.08608592, 5.12274027, Week van de waarheid. Woensdag verkiezingen! (@ Landelijk Bureau GroenLinks in Utrecht  Prov. Utrecht) https://t.co/p2pW7CQ5af
841262306348666900,vvd, 51.91729663, 4.5256737, Repetitie voor debat Rutte vs Wilders. Om 18.15 uur in eenvandaag npo1 ! #avrotros #debat #rutte… https://t.co/KhxfQLmHeD
841262306348666900,pvv, 51.91729663, 4.5256737, Repetitie voor debat Rutte vs Wilders. Om 18.15 uur in eenvandaag npo1 ! #avrotros #debat #rutte… https://t.co/KhxfQLmHeD
841262897460367400,gl, 52.4893239, 4.9544291, @groenlinks geweldig grappig met een duidelijke kern van waarheid erin.
841276820582486000,vvd, 51.4954955, 3.61763329, Niet stemmen = Rutte steunen. #PakDeMacht #SP https://t.co/eLfXeAFe0M
841276820582486000,sp, 51.4954955, 3.61763329, Niet stemmen = Rutte steunen. #PakDeMacht #SP https://t.co/eLfXeAFe0M
841286289508991000,vvd, 51.15315315, 4.16524652, Wie zegt dat PVV en VVD de grootste partijen zijn voor het debat Rutte Wilders? .@emileroemer
841286289508991000,pvv, 51.15315315, 4.16524652, Wie zegt dat PVV en VVD de grootste partijen zijn voor het debat Rutte Wilders? .@emileroemer
841286289508991000,sp, 51.15315315, 4.16524652, Wie zegt dat PVV en VVD de grootste partijen zijn voor het debat Rutte Wilders? .@emileroemer
841287245403430900,sp, 51.15315315, 4.16524652, Nederland kan echt socialisme weer op de kaart zetten in Europa met .@emileroemer @SP
841339264684179500,vvd, 51.18918919, 4.197251, Wie zegt dat PVV en VVD de grootste partijen zijn voor het #EenvandaagDebat ?
841339264684179500,pvv, 51.18918919, 4.197251, Wie zegt dat PVV en VVD de grootste partijen zijn voor het #EenvandaagDebat ?
841340398459064300,vvd, 52.4532144, 4.96625928, De breuk tussen Wilders en Rutte zit beiden nog hoog.
841340398459064300,pvv, 52.4532144, 4.96625928, De breuk tussen Wilders en Rutte zit beiden nog hoog.
841340455530975200,vvd, 50.8884344, 5.7563272, Rutte start sterk.. Scherper dan Geert
841341318269939700,d66, 52.00639, 4.24366, Laatste locatie regiobustour #D66 vandaag: Tomato World in Honselersdijk. Met verse tomatensoep!… https://t.co/fWnILBHqJE
841343257661575200,vvd, 51.9837827, 5.9636942, Rutte knalt op zorg Wilders tegen de touwen en vervolgens kan Wilders alleen maar iets stamelen over asielzoekers. #1vdebat
841343257661575200,pvv, 51.9837827, 5.9636942, Rutte knalt op zorg Wilders tegen de touwen en vervolgens kan Wilders alleen maar iets stamelen over asielzoekers. #1vdebat
841343347490979800,vvd, 51.18918919, 4.197251, De beste zorg van Europa?Waarom komen er zoveel patienten naar België? @markrutte #EenvandaagDebat https://t.co/Ij2WwkBwES
841343909771018200,pvv, 50.8884344, 5.7563272, Alles draait om buitenlanders  snap echt totaal niet waarom Limburg zoveel op PVV stemt... Randstad dat snap ik  Limburg slaat nergens op
